Sample	Polarity	Peak ID	Lipid name	RT (min)	Precursor m/z	Height	Area	Adduct	Formula	Ontology	InChIKey	Annotation tag	m/z matched	MS/MS matched	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N
VZ0000099_PL_Pos	POS	5135	PC 38:5	6.954	808.58472	270605094	2872597198	[M+H]+	C46H82NO8P	PC	FOQMNUVHRWPLCX-GVTKYYOSNA-N	420	True	True	0.864	0.884	0.803	2.00	1.00	1.861	6332.86
VZ0000099_PL_Pos	POS	5145	PC 40:7	6.954	832.57227	1923898	10949389	[M+H]+	C48H82NO8P	PC	FPEVDFOXMCHLKL-MIIHFGKENA-N	420	True	True	0.892	0.898	0.843	5.00	1.00	1.750	103.62
VZ0000099_PL_Pos	POS	5176	SM 54:0;O2	6.977	705.59052	34562054	264465342	[M+H]+	C39H81N2O6P	SM	BLHKKGMGTNRNHM-UHFFFAOYNA-N	420	True	True	0.867	0.917	0.698	1.00	1.00	1.825	1468.44
VZ0000099_PL_Pos	POS	5208	PC 39:6	7.008	820.58508	3744257	32678345	[M+H]+	C47H82NO8P	PC	KSRURLYJRNYEOH-CRVSLQDRNA-N	420	True	True	0.858	0.878	0.834	4.00	1.00	1.872	70.40
VZ0000099_PL_Pos	POS	5246	PC O-60:13|PC O-38:7_22:6	7.054	790.57483	6462318	55510549	[M+H]+	C46H80NO7P	EtherPC	LSUUYCOJTDXYNX-AQISBKEKNA-N	410	True	True	0.914	0.887	0.906	2.00	2.00	2.560	82.88
VZ0000099_PL_Pos	POS	5277	PC 34:2	7.116	758.56921	3025304496	30374125561	[M+H]+	C42H80NO8P	PC	JLPULHDHAOZNQI-AKMCNLDWNA-N	420	True	True	0.797	0.918	0.602	4.00	1.00	1.768	55407.18
VZ0000099_PL_Pos	POS	5379	SM 53:1;O2|SM 35:1;O2/18:0	7.248	717.59052	20958956	163520855	[M+H]+	C40H81N2O6P	SM	DPLGGWKMPLPJQQ-QOSDPKFLNA-N	410	True	True	0.862	0.916	0.707	2.00	2.00	2.470	1157.33
VZ0000099_PL_Pos	POS	5386	PC O-44:1|PC O-30:1_14:0	7.256	690.54291	1737658	13377459	[M+H]+	C38H76NO7P	EtherPC	IBNHQPBEYCSFGY-VLGSPTGONA-N	410	True	True	0.841	0.912	0.698	1.00	2.00	2.460	216.32
VZ0000099_PL_Pos	POS	5399	PC O-62:14|PC O-40:8_22:6	7.267	816.58966	2400465	20505280	[M+H]+	C48H82NO7P	EtherPC	QVPPJOXTFVMHNE-ATKGLLPENA-N	410	True	True	0.902	0.901	0.907	2.00	2.00	2.560	77.07
VZ0000099_PL_Pos	POS	5400	PC 39:6	7.267	820.58545	5152046	40026361	[M+H]+	C47H82NO8P	PC	KSRURLYJRNYEOH-CRVSLQDRNA-N	420	True	True	0.870	0.890	0.836	4.00	1.00	1.878	96.87
VZ0000099_PL_Pos	POS	5429	PC 36:3	7.300	784.58466	588104238	5573863616	[M+H]+	C44H82NO8P	PC	GDWULUGDXGHJIJ-RWLIYIGXNA-N	420	True	True	0.881	0.901	0.834	3.00	1.00	1.881	11890.67
VZ0000099_PL_Pos	POS	5440	PC 40:6	7.300	834.60083	6304985	55282009	[M+H]+	C48H84NO8P	PC	SUSAZHLUBGMSDJ-RSLAUBRINA-N	420	True	True	0.910	0.891	0.851	2.00	1.00	1.893	102.27
VZ0000099_PL_Pos	POS	5478	SM 58:2;O2	7.320	731.60632	1474697	17223686	[M+H]+	C41H83N2O6P	SM	UHCSGNACOUYWIA-MRCUWXFGNA-N	420	True	True	0.847	0.907	0.693	1.00	1.00	1.816	57.50
VZ0000099_PL_Pos	POS	5520	PC 31:0	7.375	720.55383	6928429	52120322	[M+H]+	C39H78NO8P	PC	LLHISNQVRRYJGL-UHFFFAOYNA-N	420	True	True	0.868	0.886	0.821	3.00	1.00	1.870	163.80
VZ0000099_PL_Pos	POS	5532	PC O-60:12|PC O-38:6_22:6	7.399	792.59033	12568062	97746830	[M+H]+	C46H82NO7P	EtherPC	QQQQNYAHSSIZBU-XTQGPSINNA-N	410	True	True	0.925	0.909	0.911	2.00	2.00	2.569	206.02
VZ0000099_PL_Pos	POS	5600	PC 37:4	7.518	796.58545	22857969	221677185	[M+H]+	C45H82NO8P	PC	HTEFXTFZCGTMAC-PHEBCRHUNA-N	420	True	True	0.888	0.897	0.850	5.00	1.00	1.890	276.52
VZ0000099_PL_Pos	POS	5609	PC O-44:0|PC O-30:0_14:0	7.528	692.55872	2461449	19831390	[M+H]+	C38H78NO7P	EtherPC	WYKBXGAXGHENAM-UHFFFAOYNA-N	410	True	True	0.857	0.915	0.706	2.00	2.00	2.468	362.02
VZ0000099_PL_Pos	POS	5610	PC O-48:3|PC O-32:2_16:1	7.528	716.55890	4660672	37079386	[M+H]+	C40H78NO7P	EtherPC	MZDGVRYVGYDNAO-YGGBKCGDNA-N	410	True	True	0.776	0.792	0.692	1.00	2.00	2.418	170.24
VZ0000099_PL_Pos	POS	5631	PC 40:6	7.540	834.60065	3940303	35067201	[M+H]+	C48H84NO8P	PC	SUSAZHLUBGMSDJ-RSLAUBRINA-N	420	True	True	0.876	0.853	0.855	2.00	1.00	1.880	65.51
VZ0000099_PL_Pos	POS	5684	PC O-62:13|PC O-40:7_22:6	7.562	818.60614	10243563	83539054	[M+H]+	C48H84NO7P	EtherPC	MWJZGUPJPKCTCF-BGOAOESGNA-N	410	True	True	0.908	0.883	0.906	2.00	2.00	2.558	268.29
VZ0000099_PL_Pos	POS	5700	SM 56:2;O2|SM 37:2;O2/19:0	7.573	743.60651	2009096	20749918	[M+H]+	C42H83N2O6P	SM	BKEADBMUXKJSMK-MXBGQREFNA-N	410	True	True	0.860	0.910	0.701	2.00	2.00	2.465	56.20
VZ0000099_PL_Pos	POS	5770	PC O-56:9|PC O-36:5_20:4	7.615	766.57434	150903179	1234712994	[M+H]+	C44H80NO7P	EtherPC	VXQMCPDKMGAOGH-LNJNMWSONA-N	410	True	True	0.845	0.910	0.681	1.00	2.00	2.453	1647.62
VZ0000099_PL_Pos	POS	5789	PC 33:1	7.627	746.56964	31362339	289190420	[M+H]+	C41H80NO8P	PC	ZEWLMKXMNQOCOQ-MRCUWXFGNA-N	420	True	True	0.875	0.890	0.822	3.00	1.00	1.873	506.86
VZ0000099_PL_Pos	POS	5795	PC 36:3	7.627	784.58490	587863094	5511003553	[M+H]+	C44H82NO8P	PC	FHYXYDNOQOCPNC-XSMZTDTHNA-N	420	True	True	0.872	0.883	0.833	4.00	1.00	1.875	11058.61
VZ0000099_PL_Pos	POS	5913	PC 35:2	7.814	772.58502	38553501	397394296	[M+H]+	C43H82NO8P	PC	ZSKWZJYUVZYDQU-DYMXKLMANA-N	420	True	True	0.886	0.897	0.838	4.00	1.00	1.884	664.65
VZ0000099_PL_Pos	POS	5917	PC O-58:10|PC O-38:6_20:4	7.814	792.59033	30109246	375975050	[M+H]+	C46H82NO7P	EtherPC	BOHZCIJMIPHZKG-OANVIGDONA-N	410	True	True	0.924	0.907	0.908	2.00	2.00	2.567	354.71
VZ0000099_PL_Pos	POS	5919	PC 37:4	7.814	796.58508	33163622	276983079	[M+H]+	C45H82NO8P	PC	HTEFXTFZCGTMAC-PHEBCRHUNA-N	420	True	True	0.871	0.893	0.827	3.00	1.00	1.875	397.26
VZ0000099_PL_Pos	POS	5929	PC O-48:2|PC O-32:1_16:1	7.838	718.57452	5575725	53529263	[M+H]+	C40H80NO7P	EtherPC	HJVQHTGUAIETCQ-ZPHPHTNENA-N	410	True	True	0.850	0.909	0.692	1.00	2.00	2.459	293.38
VZ0000099_PL_Pos	POS	5944	PC 38:4	7.846	810.60046	36468938	400817588	[M+H]+	C46H84NO8P	PC	TWXNOZDNXVHOLP-HBZIWDQGNA-N	420	True	True	0.893	0.896	0.860	2.00	1.00	1.894	212.61
VZ0000099_PL_Pos	POS	5975	PC 39:5	7.923	822.60101	3060475	28623497	[M+H]+	C47H84NO8P	PC	XKFYOGIYSSMZRU-NMINKUIRNA-N	420	True	True	0.833	0.821	0.832	4.00	1.00	1.854	112.47
VZ0000099_PL_Pos	POS	5996	PC O-52:5|PC O-34:3_18:2	7.968	742.57489	98386439	823184439	[M+H]+	C42H80NO7P	EtherPC	AXCLECQLCBWNLZ-DZELQHPSNA-N	410	True	True	0.850	0.918	0.686	1.00	2.00	2.459	3376.66
VZ0000099_PL_Pos	POS	6001	PC O-56:8|PC O-36:4_20:4	7.968	768.59021	148151475	1248790340	[M+H]+	C44H82NO7P	EtherPC	SOUZQPFUXRVDGK-SHJNOZFHNA-N	410	True	True	0.852	0.912	0.681	1.00	2.00	2.455	2911.66
VZ0000099_PL_Pos	POS	6042	SM 54:1;O2|SM 36:1;O2/18:0	8.001	731.60638	1775717	15987417	[M+H]+	C41H83N2O6P	SM	LKQLRGMMMAHREN-NWBJSICCNA-N	410	True	True	0.789	0.590	0.846	3.00	2.00	2.444	66.63
VZ0000099_PL_Pos	POS	6051	PC O-48:2|PC O-32:1_16:1	8.023	718.57440	3157946	29792320	[M+H]+	C40H80NO7P	EtherPC	HJVQHTGUAIETCQ-ZPHPHTNENA-N	410	True	True	0.855	0.915	0.692	1.00	2.00	2.461	167.29
VZ0000099_PL_Pos	POS	6057	PE O-60:12	8.042	750.54291	924156	7966985	[M+H]+	C43H76NO7P	EtherPE	JJMPYAHUHHQAJB-YKPVOZFUNA-N	420	True	True	0.531	0.869	0.796	2.00	1.00	1.783	10.90
VZ0000099_PL_Pos	POS	6059	PC O-58:10|PC O-38:6_20:4	8.086	792.59131	2146230	21874579	[M+H]+	C46H82NO7P	EtherPC	BOHZCIJMIPHZKG-OANVIGDONA-N	410	True	True	0.826	0.868	0.694	2.00	2.00	2.446	16.86
VZ0000099_PL_Pos	POS	6070	PC 32:0	8.121	734.56970	1506086	12986806	[M+H]+	C40H80NO8P	PC	KILNVBDSWZSGLL-UHFFFAOYNA-N	420	True	True	0.889	0.873	0.885	4.00	1.00	1.900	61.43
VZ0000099_PL_Pos	POS	6081	PC 35:2	8.135	772.58502	64443622	579137897	[M+H]+	C43H82NO8P	PC	ZSKWZJYUVZYDQU-DYMXKLMANA-N	420	True	True	0.783	0.917	0.575	2.00	1.00	1.753	1102.84
VZ0000099_PL_Pos	POS	6108	PC O-58:9|PC O-38:5_20:4	8.144	794.60565	139291392	1321483268	[M+H]+	C46H84NO7P	EtherPC	YPEVVVCDYBKGNI-BXHZXWGDNA-N	410	True	True	0.839	0.912	0.675	1.00	2.00	2.450	2513.36
VZ0000099_PL_Pos	POS	6131	PC O-54:6|PC O-36:4_18:2	8.179	768.59015	19778996	181866015	[M+H]+	C44H82NO7P	EtherPC	XCCONPVPHCCYNF-ZPPAUJSGNA-N	410	True	True	0.919	0.901	0.907	2.00	2.00	2.564	350.52
VZ0000099_PL_Pos	POS	6147	PC O-62:11|PC O-40:6_22:5	8.263	820.62158	7694048	66838394	[M+H]+	C48H86NO7P	EtherPC	ZCAILPAGIIBRNC-AVKDVOETNA-N	410	True	True	0.914	0.901	0.906	2.00	2.00	2.563	102.72
VZ0000099_PL_Pos	POS	6173	PC 36:3	8.294	784.58521	21202965	184429290	[M+H]+	C44H82NO8P	PC	FHYXYDNOQOCPNC-XSMZTDTHNA-N	420	True	True	0.867	0.884	0.819	3.00	1.00	1.869	430.61
VZ0000099_PL_Pos	POS	6181	PC O-52:4|PC O-34:2_18:2	8.307	744.59058	54171419	458289281	[M+H]+	C42H82NO7P	EtherPC	IQACMFWAGALEAQ-DYMXKLMANA-N	410	True	True	0.937	0.910	0.910	2.00	2.00	2.572	2790.92
VZ0000099_PL_Pos	POS	6185	PC 37:3	8.307	798.60077	4941359	39511006	[M+H]+	C45H84NO8P	PC	FAZVFAYVHVJKNM-QBSIALABNA-N	420	True	True	0.850	0.875	0.813	2.00	1.00	1.861	107.63
VZ0000099_PL_Pos	POS	6204	SM 58:2;O2	8.315	731.60645	162148925	1471557893	[M+H]+	C41H83N2O6P	SM	UHCSGNACOUYWIA-MRCUWXFGNA-N	420	True	True	0.922	0.840	0.857	3.00	1.00	1.888	6310.05
VZ0000099_PL_Pos	POS	6215	PC 40:6	8.315	834.60065	146799679	1263996646	[M+H]+	C48H84NO8P	PC	SUSAZHLUBGMSDJ-RSLAUBRINA-N	420	True	True	0.916	0.899	0.854	2.00	1.00	1.897	3186.71
VZ0000099_PL_Pos	POS	6282	PC O-56:7	8.339	780.59003	8204245	86075924	[M+H]+	C45H82NO7P	EtherPC	PCLNRUJSWPUVTA-FSFSPXELNA-N	420	True	True	0.921	0.909	0.920	3.00	1.00	1.929	150.62
VZ0000099_PL_Pos	POS	6313	PC 37:3	8.391	798.60083	5778249	46316633	[M+H]+	C45H84NO8P	PC	VJODNNQZGFWVNO-JOIBFBEQNA-N	420	True	True	0.856	0.877	0.824	3.00	1.00	1.867	89.43
VZ0000099_PL_Pos	POS	6333	PC 42:7	8.422	860.61627	1196915	10396040	[M+H]+	C50H86NO8P	PC	FYVDGOCCFDKYOR-GXLBXUGMNA-N	420	True	True	0.874	0.895	0.839	4.00	1.00	1.881	24.93
VZ0000099_PL_Pos	POS	6337	PC 32:0	8.435	734.56970	129592092	1181913814	[M+H]+	C40H80NO8P	PC	KILNVBDSWZSGLL-UHFFFAOYNA-N	420	True	True	0.823	0.919	0.630	3.00	1.00	1.786	2437.54
VZ0000099_PL_Pos	POS	6344	PC O-58:9|PC O-38:5_20:4	8.435	794.60614	7869999	89462355	[M+H]+	C46H84NO7P	EtherPC	YPEVVVCDYBKGNI-BXHZXWGDNA-N	410	True	True	0.904	0.872	0.910	2.00	2.00	2.556	105.85
VZ0000099_PL_Pos	POS	6359	PC O-64:10	8.444	820.62164	5010259	53387297	[M+H]+	C48H86NO7P	EtherPC	PIDAAXAABZHLOK-CUZIJNPGNA-N	420	True	True	0.894	0.861	0.910	2.00	1.00	1.909	64.33
VZ0000099_PL_Pos	POS	6413	PC O-54:5|PC O-36:3_18:2	8.499	770.60565	20014265	201709516	[M+H]+	C44H84NO7P	EtherPC	MFZLAZYUXHHSIA-RWLIYIGXNA-N	410	True	True	0.842	0.903	0.680	1.00	2.00	2.451	455.36
VZ0000099_PL_Pos	POS	6435	PC O-56:7|PC O-36:4_20:3	8.544	768.59027	13423608	133176878	[M+H]+	C44H82NO7P	EtherPC	OVJPGQQWKIPVFP-KUUDARKTNA-N	410	True	True	0.927	0.909	0.909	2.00	2.00	2.569	267.34
VZ0000099_PL_Pos	POS	6445	PC 40:5	8.552	836.61603	5709558	56325316	[M+H]+	C48H86NO8P	PC	BEBUALLVGGPZCK-OZKYNIIMNA-N	420	True	True	0.882	0.893	0.822	3.00	1.00	1.875	263.73
VZ0000099_PL_Pos	POS	6555	SM 58:2;O2|SM 38:2;O2/20:0	8.684	757.62225	35795106	371309482	[M+H]+	C43H85N2O6P	SM	RIQUZAZTFMJZDT-QCVIXQMPNA-N	410	True	True	0.863	0.911	0.700	2.00	2.00	2.465	1082.43
VZ0000099_PL_Pos	POS	6627	PC 34:1	8.741	760.58490	1493800736	17555644013	[M+H]+	C42H82NO8P	PC	WTJKGGKOPKCXLL-MRCUWXFGNA-N	420	True	True	0.885	0.898	0.831	3.00	1.00	1.881	21706.34
VZ0000099_PL_Pos	POS	6646	PC O-56:5	8.751	756.58990	2377665	30342660	[M+H]+	C43H82NO7P	EtherPC	RRMBNQIFNLPDFD-NLIWCXCPNA-N	420	True	True	0.920	0.900	0.902	2.00	1.00	1.919	72.11
VZ0000099_PL_Pos	POS	6716	PC O-56:7|PC O-36:4_20:3	8.818	768.59003	1707733	17649194	[M+H]+	C44H82NO7P	EtherPC	OVJPGQQWKIPVFP-KUUDARKTNA-N	410	True	True	0.823	0.907	0.681	1.00	2.00	2.448	30.15
VZ0000099_PL_Pos	POS	6725	PC 33:1	8.831	746.56989	1695433	16154750	[M+H]+	C41H80NO8P	PC	ASFWPRURQHKRSL-ZZEZOPTANA-N	420	True	True	0.857	0.897	0.832	3.00	1.00	1.875	27.78
VZ0000099_PL_Pos	POS	6735	PC O-60:10|PC O-38:5_22:5	8.842	794.60614	4582056	72805386	[M+H]+	C46H84NO7P	EtherPC	VGMPOLIXNOOTMT-JTBZDUPANA-N	410	True	True	0.929	0.912	0.920	3.00	2.00	2.574	70.26
VZ0000099_PL_Pos	POS	6847	PC O-56:6|PC O-36:3_20:3	8.955	770.60547	11596660	125524379	[M+H]+	C44H84NO7P	EtherPC	FBBXBJITXQXKMG-JOIBFBEQNA-N	410	True	True	0.852	0.911	0.680	1.00	2.00	2.454	252.88
VZ0000099_PL_Pos	POS	6849	PC 38:4	8.955	810.60059	1018236232	9881416495	[M+H]+	C46H84NO8P	PC	TWXNOZDNXVHOLP-HBZIWDQGNA-N	420	True	True	0.900	0.896	0.857	2.00	1.00	1.895	7287.61
VZ0000099_PL_Pos	POS	6905	PC O-60:6	8.990	810.65106	8146212	119320523	[M+H]+	C47H88NO7P	EtherPC	AELXMLQNZCVFLN-MLLZQYMONA-N	420	True	True	0.812	0.770	0.672	1.00	1.00	1.625	128.58
VZ0000099_PL_Pos	POS	6961	PC 40:5	9.053	836.61566	51643320	450673226	[M+H]+	C48H86NO8P	PC	MAAMGQXOTCBPFS-CYDMDVBXNA-N	420	True	True	0.902	0.901	0.835	4.00	1.00	1.885	2613.13
VZ0000099_PL_Pos	POS	6970	SM 66:6;O2|SM 42:4;O2/24:2	9.064	809.65338	12642335	122431383	[M+H]+	C47H89N2O6P	SM	QQHPWMUBRSJWEO-GSUFZUHUNA-N	410	True	True	0.778	0.707	0.686	2.00	2.00	2.398	254.82
VZ0000099_PL_Pos	POS	6971	PC O-64:10	9.064	820.62158	2037634	19872419	[M+H]+	C48H86NO7P	EtherPC	PIDAAXAABZHLOK-CUZIJNPGNA-N	420	True	True	0.830	0.756	0.910	2.00	1.00	1.873	27.34
VZ0000099_PL_Pos	POS	6988	SM 55:1;O2|SM 37:1;O2/18:0	9.074	745.62189	2476848	24637511	[M+H]+	C42H85N2O6P	SM	NOYQZHGWDLGLMO-LAPDZXRHNA-N	410	True	True	0.857	0.913	0.701	2.00	2.00	2.466	76.73
VZ0000099_PL_Pos	POS	7011	PC O-56:5	9.110	756.58948	1558714	15413688	[M+H]+	C43H82NO7P	EtherPC	RRMBNQIFNLPDFD-NLIWCXCPNA-N	420	True	True	0.910	0.873	0.931	3.00	1.00	1.922	25.50
VZ0000099_PL_Pos	POS	7017	PC O-58:7|PC O-38:4_20:3	9.122	796.62140	7889520	86661183	[M+H]+	C46H86NO7P	EtherPC	BHXWOKYZVJSVLR-ZMYGKXSHNA-N	410	True	True	0.928	0.904	0.910	2.00	2.00	2.568	92.05
VZ0000099_PL_Pos	POS	7021	PC O-58:6	9.133	782.60596	3838277	42350454	[M+H]+	C45H84NO7P	EtherPC	YUQUQXIJQXAZCV-JBGDZKJPNA-N	420	True	True	0.872	0.818	0.901	2.00	1.00	1.891	46.85
VZ0000099_PL_Pos	POS	7055	SM 58:0;O2	9.229	733.62201	9912052	88635641	[M+H]+	C41H85N2O6P	SM	ZGVJYAAWNDFHCO-UHFFFAOYNA-N	420	True	True	0.916	0.853	0.859	2.00	1.00	1.890	397.92
VZ0000099_PL_Pos	POS	7057	PC 33:0	9.229	748.58484	3593921	40556907	[M+H]+	C41H82NO8P	PC	CNHYMCCAIZQMPA-UHFFFAOYNA-N	420	True	True	0.870	0.895	0.826	3.00	1.00	1.875	115.30
VZ0000099_PL_Pos	POS	7082	PC O-60:9|PC O-38:5_22:4	9.250	794.60577	10211478	94856892	[M+H]+	C46H84NO7P	EtherPC	DXWWZGSYACJKKM-LNJNMWSONA-N	410	True	True	0.842	0.912	0.675	1.00	2.00	2.451	177.70
VZ0000099_PL_Pos	POS	7096	PC O-62:13|PC O-40:7_22:6	9.263	818.60516	2186937	26244410	[M+H]+	C48H84NO7P	EtherPC	MWJZGUPJPKCTCF-BGOAOESGNA-N	410	True	True	0.917	0.908	0.922	3.00	2.00	2.571	57.78
VZ0000099_PL_Pos	POS	7137	PC 36:2	9.316	786.60059	1648175072	18131502471	[M+H]+	C44H84NO8P	PC	SNKAWJBJQDLSFF-YEUCEMRANA-N	420	True	True	0.800	0.917	0.586	1.00	1.00	1.761	14742.02
VZ0000099_PL_Pos	POS	7138	PC O-58:4	9.316	786.63824	14031542	108456629	[M+H]+	C45H88NO7P	EtherPC	NEWSWVPEIBMVBJ-TVHMIOOGNA-N	420	True	True	0.857	0.917	0.677	1.00	1.00	1.813	453.10
VZ0000099_PL_Pos	POS	7225	PC O-58:7|PC O-38:4_20:3	9.420	796.62231	1996767	18588255	[M+H]+	C46H86NO7P	EtherPC	BHXWOKYZVJSVLR-ZMYGKXSHNA-N	410	True	True	0.826	0.899	0.675	1.00	2.00	2.444	7.90
VZ0000099_PL_Pos	POS	7241	PC 40:4	9.430	838.63269	1219068	9898506	[M+H]+	C48H88NO8P	PC	AAYOXXRTLLISDA-ZPPAUJSGNA-N	420	True	True	0.785	0.919	0.575	1.00	1.00	1.755	40.73
VZ0000099_PL_Pos	POS	7295	PC O-56:4	9.544	758.60510	863533	8660510	[M+H]+	C43H84NO7P	EtherPC	RGQSOLCBGZNSEX-KMBURPGVNA-N	420	True	True	0.838	0.905	0.683	1.00	1.00	1.807	15.85
VZ0000099_PL_Pos	POS	7310	PC O-48:1|PC O-32:1_16:0	9.553	718.57477	16603346	169750163	[M+H]+	C40H80NO7P	EtherPC	BXQUYBIIGCTQFV-VLGSPTGONA-N	410	True	True	0.849	0.917	0.692	1.00	2.00	2.460	898.47
VZ0000099_PL_Pos	POS	7349	SM 58:1;O2|SM 37:1;O2/21:0	9.590	745.62225	8586866	92163299	[M+H]+	C42H85N2O6P	SM	VYIOIWCYTYPCBV-LAPDZXRHNA-N	410	True	True	0.853	0.911	0.701	2.00	2.00	2.464	275.23
VZ0000099_PL_Pos	POS	7351	SM 62:3;O2|SM 39:2;O2/23:1	9.590	771.63715	1179888	12751534	[M+H]+	C44H87N2O6P	SM	VKPNLCPUADOKLP-RDFANRIKNA-N	410	True	True	0.871	0.789	0.842	3.00	2.00	2.502	104.91
VZ0000099_PL_Pos	POS	7366	PC 35:1	9.608	774.60083	6360242	90663268	[M+H]+	C43H84NO8P	PC	SXNXGNVZTLZDHE-XDOYNYLZNA-N	420	True	True	0.887	0.896	0.851	5.00	1.00	1.889	80.12
VZ0000099_PL_Pos	POS	7443	PC 33:0	9.678	748.58521	1428127	14851775	[M+H]+	C41H82NO8P	PC	GIGFXAIGXMAFIF-UHFFFAOYNA-N	420	True	True	0.853	0.854	0.835	3.00	1.00	1.866	45.82
VZ0000099_PL_Pos	POS	7445	PC O-60:8|PC O-38:4_22:4	9.678	796.62158	10917984	113690692	[M+H]+	C46H86NO7P	EtherPC	QAQLMTPGVRHDLS-SHJNOZFHNA-N	410	True	True	0.840	0.908	0.675	1.00	2.00	2.449	122.60
VZ0000099_PL_Pos	POS	7452	PC O-62:12|PC O-40:6_22:6	9.722	820.62158	3016247	34137528	[M+H]+	C48H86NO7P	EtherPC	QBZALASVZLFAHF-RRHSVIFUNA-N	410	True	True	0.923	0.910	0.922	3.00	2.00	2.573	38.31
VZ0000099_PL_Pos	POS	7468	PC O-66:11	9.779	846.63654	659622	7139298	[M+H]+	C50H88NO7P	EtherPC	CGUCKUWDYDSWPR-SIKAAJLYNA-N	420	True	True	0.920	0.870	0.917	2.00	1.00	1.918	16.38
VZ0000099_PL_Pos	POS	7471	PC O-52:3|PC O-34:2_18:1	9.824	744.59058	23454447	272139861	[M+H]+	C42H82NO7P	EtherPC	WDQJCKHLEYAETE-MGXYOJEMNA-N	410	True	True	0.929	0.912	0.911	2.00	2.00	2.571	1215.77
VZ0000099_PL_Pos	POS	7487	PC O-62:9|PC O-40:5_22:4	9.903	822.63721	4754094	56097812	[M+H]+	C48H88NO7P	EtherPC	SJVIMEHEZSDCCE-BFAPQNTNNA-N	410	True	True	0.927	0.910	0.912	2.00	2.00	2.570	79.39
VZ0000099_PL_Pos	POS	7495	PC O-48:0|PC O-32:0_16:0	9.938	720.59045	20665837	207318142	[M+H]+	C40H82NO7P	EtherPC	WOTHHEHCEYHCFE-UHFFFAOYNA-N	410	True	True	0.857	0.918	0.691	1.00	2.00	2.462	483.30
VZ0000099_PL_Pos	POS	7519	SM 68:4;O2	9.983	797.65283	4266648	49242141	[M+H]+	C46H89N2O6P	SM	IXSUFDLZEYZCAU-JTQNKFRQNA-N	420	True	True	0.804	0.810	0.690	2.00	1.00	1.785	31.05
VZ0000099_PL_Pos	POS	7522	PC 35:1	9.996	774.60071	14332670	200316130	[M+H]+	C43H84NO8P	PC	SXNXGNVZTLZDHE-XDOYNYLZNA-N	420	True	True	0.779	0.917	0.583	3.00	1.00	1.756	487.80
VZ0000099_PL_Pos	POS	7541	SM 60:2;O2|SM 39:2;O2/21:0	10.025	771.63751	3793041	49216573	[M+H]+	C44H87N2O6P	SM	QXCVFLVJXWFKCC-GHQHJQBONA-N	410	True	True	0.847	0.904	0.695	2.00	2.00	2.459	122.09
VZ0000099_PL_Pos	POS	7549	PC 38:3	10.025	812.61615	143281089	1456149090	[M+H]+	C46H86NO8P	PC	LLUINWFQEIMZRU-JOIBFBEQNA-N	420	True	True	0.801	0.923	0.593	4.00	1.00	1.766	2856.88
VZ0000099_PL_Pos	POS	7633	PC O-58:6	10.114	770.60620	3381266	49750547	[M+H]+	C44H84NO7P	EtherPC	XOKBOEDLYBAAIS-KYYVITJFNA-N	420	True	True	0.832	0.895	0.680	1.00	1.00	1.804	73.01
VZ0000099_PL_Pos	POS	7636	PC O-62:11|PC O-40:6_22:5	10.114	820.62152	2526962	28654625	[M+H]+	C48H86NO7P	EtherPC	ZCAILPAGIIBRNC-AVKDVOETNA-N	410	True	True	0.876	0.808	0.927	3.00	2.00	2.544	33.76
VZ0000099_PL_Pos	POS	7651	PC O-50:1|PC O-34:1_16:0	10.148	746.60614	28166295	449676864	[M+H]+	C42H84NO7P	EtherPC	IQLHTKSHLGLPMG-MRCUWXFGNA-N	410	True	True	0.944	0.913	0.920	3.00	2.00	2.578	562.47
VZ0000099_PL_Pos	POS	7659	PC 37:2	10.157	800.61676	1404827	26584302	[M+H]+	C45H86NO8P	PC	LOOVXTAPKGYHKO-IUFKAHDJNA-N	420	True	True	0.862	0.895	0.828	3.00	1.00	1.874	39.53
VZ0000099_PL_Pos	POS	7677	PC 39:4	10.246	824.61627	1866461	20470412	[M+H]+	C47H86NO8P	PC	QUWIPEXOTVGONJ-LGUFLKDENA-N	420	True	True	0.788	0.925	0.561	2.00	1.00	1.750	48.38
VZ0000099_PL_Pos	POS	7686	PC 38:3	10.325	812.61633	12077337	135389250	[M+H]+	C46H86NO8P	PC	LLUINWFQEIMZRU-JOIBFBEQNA-N	420	True	True	0.771	0.910	0.566	2.00	1.00	1.745	223.27
VZ0000099_PL_Pos	POS	7697	PC O-54:5|PC O-36:3_18:2	10.464	770.60596	9325737	106014196	[M+H]+	C44H84NO7P	EtherPC	MFZLAZYUXHHSIA-RWLIYIGXNA-N	410	True	True	0.927	0.911	0.914	2.00	2.00	2.571	215.69
VZ0000099_PL_Pos	POS	7703	PC O-52:2	10.477	732.59003	530003	7317195	[M+H]+	C41H82NO7P	EtherPC	FNLKLGBEVPYDKU-DQRAZIAONA-N	420	True	True	0.795	0.825	0.688	1.00	1.00	1.785	9.10
VZ0000099_PL_Pos	POS	7704	PC O-58:4	10.477	772.62195	5947422	77718300	[M+H]+	C44H86NO7P	EtherPC	KACYNSNIMQHDNZ-AKMCNLDWNA-N	420	True	True	0.760	0.820	0.680	1.00	1.00	1.773	132.85
